event_id,user_id,timestamp,event_type,amount,city,device,ip_address,is_fraud,scenario
4713ccdb,User_016,2025-07-05 22:51:03,login,0.0,Elbasan,Mobile_Android,56.36.53.165,0,normal
e00059a0,User_015,2025-07-06 12:38:36,payment,52.69,Berat,Desktop_Mac,163.150.126.96,0,normal
e042d96e,User_010,2025-07-06 14:29:40,login,0.0,Pogradec,Mobile_Android,212.250.130.182,0,normal
fc46c087,User_007,2025-07-06 18:21:27,failed_login,0.0,Sarandë,Mobile_iOS,86.3.94.220,0,normal
5e924d2a,User_013,2025-07-06 18:48:35,login,0.0,Kavajë,Tablet_Android,188.196.139.127,0,normal
8d3abcf4,User_011,2025-07-06 20:50:53,view_balance,0.0,Vlorë,Desktop_Mac,207.47.144.23,0,normal
6d60e31f,User_014,2025-07-06 23:39:28,payment,259.86,Kavajë,Tablet_iPad,93.74.159.73,0,normal
0db98a80,User_003,2025-07-07 02:04:26,failed_login,0.0,Sarandë,Mobile_iOS,160.109.37.145,1,fraud
5fefc3d8,User_006,2025-07-07 06:04:42,failed_login,0.0,Berat,Tablet_Android,7.83.129.113,0,normal
c7b78ec1,User_005,2025-07-07 08:00:35,view_balance,0.0,Kavajë,Tablet_Android,29.196.49.97,0,normal
57facae2,User_014,2025-07-07 12:44:31,login,0.0,Kavajë,Tablet_iPad,169.55.11.192,0,normal
4750d926,User_013,2025-07-07 21:27:51,login,0.0,Kavajë,Desktop_Windows,194.233.1.23,1,fraud
5b02acc2,User_011,2025-07-08 17:26:54,failed_login,0.0,Vlorë,Desktop_Mac,31.235.182.44,0,normal
cf8b0b19,User_007,2025-07-09 00:00:56,view_balance,0.0,Sarandë,Mobile_iOS,193.193.207.66,0,normal
164f47c0,User_016,2025-07-09 03:44:25,login,0.0,Elbasan,Desktop_Windows,148.1.90.3,1,fraud
50584d98,User_005,2025-07-09 19:24:40,transfer,185.49,Kavajë,Tablet_Android,132.39.246.59,0,normal
b1d54a16,User_011,2025-07-10 20:51:54,login,0.0,Vlorë,Desktop_Mac,53.84.236.191,0,normal
96c43ec9,User_006,2025-07-11 01:37:49,view_balance,0.0,Berat,Tablet_Android,63.37.159.222,0,normal
a5dbb917,User_007,2025-07-11 04:21:28,payment,300.12,Sarandë,Mobile_iOS,217.140.220.21,0,normal
b478a3ec,User_005,2025-07-11 05:09:39,transfer,103.11,Kavajë,Tablet_Android,18.117.216.110,0,normal
67c7090d,User_011,2025-07-11 18:49:16,failed_login,0.0,Vlorë,Desktop_Mac,16.255.47.160,0,normal
52c9ea5e,User_004,2025-07-11 21:16:08,transfer,384.54,Lezhë,Desktop_Mac,161.191.144.226,0,normal
450f04f1,User_009,2025-07-12 16:21:33,view_balance,0.0,Korçë,Tablet_iPad,71.76.54.100,0,normal
e4c7a8f6,User_012,2025-07-13 23:33:26,view_balance,0.0,Korçë,Mobile_iOS,78.246.240.39,0,normal
1fdd9d75,User_009,2025-07-14 01:11:41,failed_login,0.0,Korçë,Tablet_iPad,145.147.1.43,0,normal
57e392ef,User_002,2025-07-14 22:54:11,failed_login,0.0,Shkodër,Tablet_iPad,19.179.94.203,0,normal
31e53251,User_009,2025-07-15 03:27:07,failed_login,0.0,Korçë,Tablet_iPad,186.214.193.95,0,normal
dffa3761,User_007,2025-07-15 05:44:31,view_balance,0.0,Sarandë,Mobile_iOS,186.226.183.173,0,normal
5d2ae3c5,User_007,2025-07-15 07:12:44,failed_login,0.0,Sarandë,Mobile_iOS,141.187.133.144,0,normal
a99f3edc,User_006,2025-07-16 04:37:02,view_balance,0.0,Berat,Tablet_Android,64.241.202.234,0,normal
3c9498e1,User_014,2025-07-17 11:15:16,login,0.0,Kavajë,Desktop_Mac,52.98.203.200,1,fraud
63d068eb,User_020,2025-07-17 20:23:32,payment,420.03,Vlorë,Mobile_iOS,34.122.118.194,0,normal
00c8d9d6,User_002,2025-07-17 21:10:47,change_password,0.0,Shkodër,Tablet_iPad,109.175.48.85,0,normal
c10d28d5,User_008,2025-07-19 01:25:47,transfer,3971.8,Elbasan,Desktop_Mac,191.95.214.34,1,fraud
11ed9ae2,User_006,2025-07-19 17:02:53,logout,0.0,Berat,Tablet_Android,134.89.215.193,0,normal
fe3ab7b0,User_006,2025-07-19 22:07:56,change_password,0.0,Berat,Tablet_Android,111.31.44.232,0,normal
080fb4ea,User_020,2025-07-19 22:10:04,transfer,730.42,Vlorë,Tablet_Android,109.102.227.203,1,fraud
accaa1f5,User_013,2025-07-19 22:42:00,login,0.0,Kavajë,Tablet_Android,120.237.104.77,0,normal
efa9661b,User_013,2025-07-20 01:52:08,login,0.0,Kavajë,Tablet_Android,45.115.162.16,0,normal
e1eba785,User_007,2025-07-20 19:59:00,failed_login,0.0,Sarandë,Mobile_iOS,115.10.199.215,0,normal
a5dd1523,User_009,2025-07-21 01:50:10,view_balance,0.0,Korçë,Tablet_iPad,119.29.121.102,0,normal
64e2ec9e,User_005,2025-07-21 02:05:47,login,0.0,Kavajë,Tablet_Android,92.198.46.91,1,fraud
93eabe23,User_007,2025-07-21 05:45:03,logout,0.0,Sarandë,Mobile_iOS,222.74.29.195,0,normal
21f9c103,User_007,2025-07-21 17:18:35,login,0.0,Sarandë,Mobile_iOS,36.189.195.37,0,normal
ab59f411,User_017,2025-07-21 20:49:06,view_balance,0.0,Shkodër,Mobile_Android,194.204.125.143,0,normal
c278e94e,User_004,2025-07-22 18:14:03,failed_login,0.0,Lezhë,Desktop_Mac,104.57.243.162,0,normal
ea470ff1,User_018,2025-07-23 07:07:49,view_balance,0.0,Berat,Desktop_Windows,181.61.145.201,0,normal
ad45f8d7,User_009,2025-07-23 16:14:56,login,0.0,Korçë,Tablet_iPad,154.74.176.78,0,normal
a89879fb,User_015,2025-07-24 15:48:52,login,0.0,Berat,Desktop_Mac,94.60.179.154,0,normal
537ed7f0,User_020,2025-07-24 16:53:35,payment,333.85,Vlorë,Mobile_iOS,213.10.72.112,0,normal
c952fa62,User_004,2025-07-24 22:07:17,payment,145.51,Lezhë,Desktop_Mac,160.245.174.157,0,normal
89570631,User_011,2025-07-25 06:54:46,payment,55.34,Vlorë,Desktop_Mac,113.78.65.128,0,normal
ef34e1da,User_016,2025-07-25 15:58:46,failed_login,0.0,Elbasan,Mobile_Android,160.230.20.188,0,normal
55c4e12a,User_002,2025-07-25 19:17:09,failed_login,0.0,Shkodër,Tablet_iPad,83.175.233.112,0,normal
e112f31a,User_008,2025-07-26 20:29:45,transfer,471.96,Elbasan,Desktop_Mac,124.58.188.18,0,normal
a97833d0,User_003,2025-07-26 20:42:31,view_balance,0.0,Sarandë,Mobile_iOS,208.155.174.10,0,normal
1448886d,User_003,2025-07-27 04:20:09,payment,88.92,Sarandë,Mobile_iOS,35.15.56.161,0,normal
cfc33337,User_013,2025-07-27 08:11:43,view_balance,0.0,Kavajë,Tablet_Android,211.196.178.183,0,normal
8a4814a2,User_003,2025-07-27 13:29:51,transfer,3710.92,Vienna,Mobile_iOS,209.254.53.83,1,fraud
b441d218,User_012,2025-07-27 17:03:37,login,0.0,Korçë,Mobile_iOS,173.57.96.44,0,normal
d185b56d,User_006,2025-07-28 02:33:22,payment,506.7,Berat,Tablet_Android,144.239.246.76,0,normal
d03f398f,User_001,2025-07-28 10:31:41,failed_login,0.0,Korçë,Tablet_Android,207.81.181.120,0,normal
4c4b3f3e,User_018,2025-07-28 13:13:49,login,0.0,Berat,Desktop_Windows,6.145.215.76,0,normal
3d7fa36b,User_012,2025-07-28 13:13:56,failed_login,0.0,Korçë,Mobile_iOS,189.71.53.84,0,normal
e5b491b7,User_008,2025-07-28 19:51:54,failed_login,0.0,Elbasan,Desktop_Mac,111.26.63.173,0,normal
10316883,User_015,2025-07-28 21:37:34,transfer,2463.42,Rome,Desktop_Mac,129.240.52.69,1,fraud
40061416,User_013,2025-07-29 00:15:44,view_balance,0.0,Kavajë,Tablet_Android,188.73.141.54,0,normal
d8dec8f4,User_013,2025-07-29 04:12:35,failed_login,0.0,Kavajë,Tablet_Android,81.125.67.20,0,normal
ae2a04f7,User_008,2025-07-29 09:59:19,view_balance,0.0,Elbasan,Desktop_Mac,213.14.34.230,0,normal
e0ae785a,User_017,2025-07-29 16:40:09,transfer,2670.42,Shkodër,Desktop_Windows,3.233.218.21,1,fraud
78f48434,User_014,2025-07-29 18:53:08,view_balance,0.0,Kavajë,Tablet_iPad,201.115.99.248,0,normal
33b972f3,User_003,2025-07-30 11:28:58,logout,0.0,Sarandë,Mobile_iOS,13.197.8.114,0,normal
06e5ed37,User_019,2025-07-30 16:44:28,payment,255.1,Berat,Desktop_Windows,115.23.15.67,0,normal
4053db51,User_020,2025-08-01 11:31:50,failed_login,0.0,Vlorë,Mobile_iOS,79.80.166.79,0,normal
7c4750f7,User_008,2025-08-01 15:44:17,view_balance,0.0,Elbasan,Desktop_Mac,133.144.103.224,0,normal
f064470e,User_005,2025-08-01 16:30:24,view_balance,0.0,Kavajë,Tablet_Android,96.250.46.223,0,normal
0b72dab4,User_004,2025-08-02 06:42:53,login,0.0,Lezhë,Desktop_Mac,60.50.191.118,0,normal
56dde226,User_010,2025-08-02 16:03:47,transfer,161.87,Pogradec,Mobile_Android,172.157.37.36,0,normal
692e153e,User_011,2025-08-02 18:23:40,logout,0.0,Vlorë,Desktop_Mac,102.20.222.127,0,normal
9743199f,User_017,2025-08-03 04:53:15,failed_login,0.0,Shkodër,Mobile_Android,162.183.14.82,0,normal
80ced131,User_003,2025-08-03 13:55:54,failed_login,0.0,Sarandë,Mobile_iOS,52.0.98.222,0,normal
db09af95,User_014,2025-08-04 01:44:25,login,0.0,Kavajë,Tablet_iPad,205.162.82.165,0,normal
38dfdba8,User_009,2025-08-04 07:06:35,view_balance,0.0,Korçë,Tablet_iPad,73.43.8.76,0,normal
d79c0ea0,User_018,2025-08-04 13:33:57,failed_login,0.0,Berat,Desktop_Windows,85.80.137.247,1,fraud
3a1cc840,User_017,2025-08-05 01:25:46,failed_login,0.0,Shkodër,Mobile_Android,28.254.181.192,1,fraud
ade6989d,User_002,2025-08-05 17:28:56,view_balance,0.0,Shkodër,Tablet_iPad,126.141.115.19,0,normal
d2a9378f,User_012,2025-08-06 03:25:39,failed_login,0.0,Korçë,Mobile_iOS,179.164.100.156,0,normal
a3568283,User_008,2025-08-06 09:16:01,failed_login,0.0,Elbasan,Desktop_Mac,41.159.183.115,0,normal
fce3af3c,User_018,2025-08-06 11:33:09,failed_login,0.0,Berat,Desktop_Windows,183.214.39.114,0,normal
fa00b27a,User_014,2025-08-06 12:26:08,login,0.0,Kavajë,Tablet_iPad,47.193.254.5,0,normal
bac40cd3,User_005,2025-08-06 22:13:38,login,0.0,Kavajë,Tablet_Android,149.198.170.29,0,normal
404337a9,User_008,2025-08-07 12:22:45,view_balance,0.0,Elbasan,Desktop_Mac,181.146.39.79,0,normal
5cad0418,User_009,2025-08-07 16:11:06,transfer,347.23,Korçë,Tablet_iPad,217.237.107.25,0,normal
0ed3721e,User_004,2025-08-07 16:11:21,view_balance,0.0,Lezhë,Desktop_Mac,24.187.226.214,0,normal
9320cdba,User_014,2025-08-07 17:27:50,view_balance,0.0,Kavajë,Tablet_iPad,94.167.163.187,0,normal
6a9e28a3,User_014,2025-08-08 04:46:48,transfer,186.62,Kavajë,Tablet_iPad,106.149.180.113,0,normal
c5fed7ef,User_009,2025-08-08 05:28:57,failed_login,0.0,Korçë,Tablet_iPad,65.77.40.64,0,normal
1305b37b,User_009,2025-08-09 03:04:10,view_balance,0.0,Korçë,Tablet_iPad,11.26.58.196,0,normal
71129413,User_020,2025-08-09 19:35:59,failed_login,0.0,Vlorë,Mobile_iOS,139.54.83.46,0,normal
06a150e6,User_018,2025-08-10 05:50:03,logout,0.0,Berat,Desktop_Windows,216.238.151.139,0,normal
be50634e,User_012,2025-08-10 16:47:46,payment,381.67,Korçë,Mobile_iOS,56.252.171.137,0,normal
1dfff6ec,User_013,2025-08-11 02:29:05,payment,296.57,Kavajë,Tablet_Android,29.199.237.7,0,normal
8a7d25eb,User_007,2025-08-11 04:34:22,view_balance,0.0,Sarandë,Mobile_iOS,142.186.51.36,0,normal
b31bce74,User_017,2025-08-11 07:39:24,failed_login,0.0,Shkodër,Mobile_Android,15.249.211.230,0,normal
62abc847,User_020,2025-08-11 09:57:18,view_balance,0.0,Vlorë,Mobile_iOS,159.69.80.225,0,normal
5d276f7e,User_018,2025-08-12 14:48:10,view_balance,0.0,Berat,Desktop_Windows,18.105.141.146,0,normal
2d93bf7a,User_007,2025-08-12 18:54:48,login,0.0,Sarandë,Tablet_Android,56.76.232.211,1,fraud
1da37271,User_006,2025-08-12 20:24:32,view_balance,0.0,Berat,Tablet_Android,104.203.211.192,0,normal
9aa2c11d,User_002,2025-08-14 03:16:34,payment,188.7,Shkodër,Tablet_iPad,208.220.232.191,0,normal
e171ce33,User_020,2025-08-14 13:35:32,logout,0.0,Vlorë,Mobile_iOS,50.24.14.204,0,normal
9f25d6c2,User_018,2025-08-14 14:31:57,view_balance,0.0,Berat,Desktop_Windows,185.67.38.160,0,normal
5140d918,User_001,2025-08-15 04:46:13,failed_login,0.0,Korçë,Tablet_Android,181.27.237.216,0,normal
00e2e0ff,User_012,2025-08-15 10:33:15,logout,0.0,Korçë,Mobile_iOS,133.132.141.242,0,normal
97dabafa,User_014,2025-08-15 11:40:59,failed_login,0.0,Kavajë,Tablet_iPad,145.29.221.16,0,normal
4cec4773,User_011,2025-08-15 12:56:48,login,0.0,Vlorë,Desktop_Mac,65.246.73.51,0,normal
aa667389,User_019,2025-08-15 19:42:16,payment,406.71,Berat,Desktop_Windows,32.6.166.162,0,normal
bfc4515e,User_008,2025-08-15 21:33:54,view_balance,0.0,Elbasan,Desktop_Mac,139.35.67.145,0,normal
481e1fe1,User_011,2025-08-16 05:00:19,payment,69.14,Vlorë,Desktop_Mac,52.194.176.113,0,normal
a748d11e,User_020,2025-08-16 08:37:47,payment,498.6,Vlorë,Mobile_iOS,198.22.204.184,0,normal
5b65f5e3,User_014,2025-08-16 10:51:14,failed_login,0.0,Kavajë,Tablet_iPad,208.9.109.245,0,normal
4c12abfd,User_006,2025-08-17 00:52:21,logout,0.0,Berat,Tablet_Android,204.140.226.117,0,normal
3a23f7e9,User_009,2025-08-17 13:59:29,failed_login,0.0,Korçë,Tablet_iPad,91.27.221.140,0,normal
d5616da4,User_014,2025-08-17 21:04:54,payment,197.19,Kavajë,Tablet_iPad,213.206.194.81,0,normal
b42b56b7,User_013,2025-08-18 17:01:07,logout,0.0,Kavajë,Tablet_Android,76.230.221.234,0,normal
6b4a885d,User_020,2025-08-19 00:52:15,view_balance,0.0,Vlorë,Mobile_iOS,46.208.129.177,0,normal
7d764cf0,User_001,2025-08-19 03:28:37,change_password,0.0,Korçë,Tablet_Android,73.138.26.254,0,normal
2673290e,User_005,2025-08-19 08:27:06,failed_login,0.0,Kavajë,Tablet_Android,3.173.150.154,0,normal
a2722400,User_014,2025-08-19 19:01:38,logout,0.0,Kavajë,Tablet_iPad,108.82.65.234,0,normal
75990b4e,User_003,2025-08-20 03:58:51,login,0.0,Sarandë,Mobile_iOS,71.8.135.58,1,fraud
1818c011,User_015,2025-08-20 20:14:21,logout,0.0,Berat,Desktop_Mac,152.123.155.22,0,normal
db5099f2,User_010,2025-08-21 01:27:59,logout,0.0,Pogradec,Mobile_Android,169.107.68.250,0,normal
7ec7b92f,User_020,2025-08-21 02:38:05,view_balance,0.0,Vlorë,Mobile_iOS,82.195.110.208,0,normal
e5cadaf6,User_005,2025-08-21 11:25:45,payment,189.55,Kavajë,Tablet_Android,143.13.148.165,0,normal
fcb21c7e,User_008,2025-08-21 16:34:50,transfer,642.08,Elbasan,Desktop_Mac,84.74.46.108,0,normal
5812261f,User_017,2025-08-21 16:39:30,payment,163.32,Shkodër,Mobile_Android,27.65.155.175,0,normal
b0d9b880,User_003,2025-08-21 19:28:37,payment,98.71,Sarandë,Mobile_iOS,218.141.192.107,0,normal
d988f9ac,User_002,2025-08-22 15:37:59,login,0.0,Shkodër,Tablet_iPad,61.6.32.66,0,normal
d31ed15c,User_011,2025-08-22 18:49:05,change_password,0.0,Vlorë,Desktop_Mac,160.11.157.74,0,normal
934c2ea1,User_012,2025-08-23 00:54:44,payment,688.11,Korçë,Mobile_iOS,81.168.10.166,0,normal
52943c36,User_012,2025-08-23 11:32:16,failed_login,0.0,Korçë,Mobile_iOS,110.21.84.102,0,normal
879cad31,User_012,2025-08-24 19:31:05,view_balance,0.0,Korçë,Mobile_iOS,204.88.207.196,0,normal
35b211c9,User_013,2025-08-25 00:05:23,change_password,0.0,Kavajë,Tablet_Android,41.199.143.184,0,normal
c2969b76,User_007,2025-08-25 14:42:28,logout,0.0,Sarandë,Mobile_iOS,88.80.186.159,0,normal
46504aa8,User_016,2025-08-25 19:55:48,view_balance,0.0,Elbasan,Mobile_Android,217.171.138.184,0,normal
39ee7c14,User_006,2025-08-27 02:37:02,view_balance,0.0,Berat,Tablet_Android,113.168.155.113,0,normal
d688c7db,User_012,2025-08-27 07:35:14,login,0.0,Korçë,Mobile_iOS,157.65.89.125,0,normal
7eebeaa8,User_019,2025-08-27 08:04:12,payment,221.09,Berat,Desktop_Windows,25.176.180.122,0,normal
c93dfd05,User_019,2025-08-28 02:50:11,transfer,4190.3,Berat,Desktop_Windows,110.21.66.118,1,fraud
1e4871f9,User_004,2025-08-28 22:41:43,payment,503.65,Lezhë,Desktop_Mac,157.108.94.149,0,normal
a368fc33,User_008,2025-08-29 15:58:54,view_balance,0.0,Elbasan,Desktop_Mac,60.236.40.36,0,normal
38a98608,User_007,2025-08-29 19:31:03,failed_login,0.0,Sarandë,Mobile_iOS,202.172.86.30,0,normal
6212a1ea,User_010,2025-08-30 07:20:27,view_balance,0.0,Pogradec,Mobile_Android,57.161.2.120,0,normal
cd2f3442,User_010,2025-08-31 02:28:53,login,0.0,Pogradec,Mobile_Android,160.168.56.27,0,normal
3ab66ab8,User_019,2025-08-31 03:35:25,transfer,284.07,Berat,Desktop_Windows,214.184.242.109,0,normal
d096f588,User_005,2025-09-01 09:11:46,payment,368.16,Kavajë,Tablet_Android,46.99.71.41,0,normal
d1a92d6c,User_007,2025-09-01 11:15:15,transfer,272.89,Sarandë,Mobile_iOS,145.106.34.10,0,normal
0a9fd336,User_018,2025-09-01 20:24:27,failed_login,0.0,Berat,Desktop_Windows,108.187.144.126,0,normal
49aa2758,User_015,2025-09-02 09:36:57,login,0.0,Berat,Desktop_Mac,124.148.41.21,0,normal
bf502d55,User_013,2025-09-03 01:15:21,view_balance,0.0,Kavajë,Tablet_Android,169.115.185.17,0,normal
7b2eed2a,User_013,2025-09-03 01:25:58,failed_login,0.0,Kavajë,Tablet_Android,18.225.174.160,1,fraud
b279b50c,User_003,2025-09-03 07:23:14,login,0.0,Zurich,Mobile_iOS,218.55.215.1,1,fraud
8cf6d589,User_006,2025-09-03 18:31:08,failed_login,0.0,Berat,Tablet_Android,157.60.204.64,0,normal
d640e3df,User_012,2025-09-04 00:42:52,transfer,2523.81,Korçë,Mobile_iOS,182.162.5.10,1,fraud
30314db2,User_009,2025-09-04 02:50:30,payment,397.84,Korçë,Tablet_iPad,60.11.55.72,0,normal
9219a039,User_008,2025-09-04 03:19:43,login,0.0,Elbasan,Desktop_Mac,16.136.74.59,1,fraud
fd2c5719,User_002,2025-09-04 07:12:41,payment,110.11,Shkodër,Tablet_iPad,153.226.16.130,0,normal
cf902663,User_016,2025-09-04 10:12:58,transfer,5816.32,Zurich,Mobile_Android,88.149.233.40,1,fraud
5460944c,User_007,2025-09-06 02:47:17,login,0.0,Sarandë,Mobile_iOS,122.21.18.205,0,normal
9ebe6cec,User_017,2025-09-08 08:08:22,login,0.0,Shkodër,Tablet_Android,221.97.92.28,1,fraud
ccacac19,User_017,2025-09-08 08:28:08,transfer,179.35,Shkodër,Mobile_Android,22.6.14.198,0,normal
2f087b5f,User_008,2025-09-08 19:34:04,transfer,5249.95,Munich,Desktop_Mac,147.47.196.199,1,fraud
6ab898ad,User_011,2025-09-09 04:35:34,view_balance,0.0,Vlorë,Desktop_Mac,91.150.87.180,0,normal
fbb06c98,User_012,2025-09-10 05:06:45,view_balance,0.0,Korçë,Mobile_iOS,67.196.150.120,0,normal
eb6eb75b,User_010,2025-09-12 10:20:23,failed_login,0.0,Pogradec,Mobile_Android,84.201.0.127,0,normal
f0bcc142,User_018,2025-09-12 20:04:47,failed_login,0.0,Berat,Desktop_Windows,183.56.60.76,0,normal
44e536c2,User_008,2025-09-13 01:14:42,transfer,1645.17,Elbasan,Desktop_Mac,159.89.165.199,1,fraud
42ff60d5,User_005,2025-09-13 08:33:52,transfer,286.87,Kavajë,Tablet_Android,44.42.64.43,0,normal
9e83ae7a,User_003,2025-09-13 11:48:58,failed_login,0.0,Sarandë,Mobile_iOS,198.209.208.129,0,normal
0e84135a,User_011,2025-09-13 21:21:42,transfer,85.02,Vlorë,Desktop_Mac,19.194.72.92,0,normal
807843e1,User_020,2025-09-13 22:29:24,transfer,2744.91,Vlorë,Mobile_Android,114.142.33.59,1,fraud
31e18117,User_018,2025-09-16 06:42:17,login,0.0,Berat,Mobile_iOS,159.75.211.150,1,fraud
700f36e1,User_007,2025-09-17 00:14:39,view_balance,0.0,Sarandë,Mobile_iOS,75.140.153.89,0,normal
b034666f,User_015,2025-09-17 06:44:34,logout,0.0,Berat,Desktop_Mac,168.218.64.137,0,normal
08398e5d,User_008,2025-09-18 14:03:11,change_password,0.0,Elbasan,Desktop_Mac,34.141.163.57,0,normal
b2723e3f,User_003,2025-09-19 04:04:53,failed_login,0.0,Sarandë,Mobile_iOS,175.145.59.39,0,normal
8935679d,User_009,2025-09-19 08:38:30,view_balance,0.0,Korçë,Tablet_iPad,135.84.129.170,0,normal
741fa7d5,User_016,2025-09-19 11:42:46,transfer,10060.23,Elbasan,Mobile_Android,25.223.144.73,1,fraud
ba99d545,User_020,2025-09-19 18:56:04,failed_login,0.0,Vlorë,Mobile_iOS,98.20.204.213,0,normal
9b4fecd6,User_011,2025-09-20 11:09:38,view_balance,0.0,Vlorë,Desktop_Mac,159.106.142.124,0,normal
b1d754b6,User_002,2025-09-20 15:02:44,failed_login,0.0,Shkodër,Tablet_iPad,86.29.191.66,0,normal
fa4971cb,User_014,2025-09-20 15:15:59,view_balance,0.0,Kavajë,Tablet_iPad,65.83.228.191,0,normal
9ce8c17f,User_020,2025-09-20 21:00:43,login,0.0,Vlorë,Mobile_iOS,158.10.153.120,0,normal
bc2b1c56,User_019,2025-09-21 01:20:29,view_balance,0.0,Berat,Desktop_Windows,61.93.212.42,0,normal
ec62f218,User_015,2025-09-21 01:34:31,failed_login,0.0,Berat,Desktop_Mac,108.63.89.168,0,normal
a6d58783,User_002,2025-09-21 06:55:43,transfer,6799.04,Shkodër,Tablet_iPad,187.13.70.141,1,fraud
56d29df6,User_018,2025-09-21 08:05:04,failed_login,0.0,Berat,Desktop_Windows,209.165.114.61,0,normal
6d3279ac,User_001,2025-09-21 13:15:13,failed_login,0.0,Korçë,Tablet_Android,152.160.7.17,0,normal
c30d65f7,User_014,2025-09-21 18:45:41,payment,203.28,Kavajë,Tablet_iPad,195.35.196.37,0,normal
0744f4ce,User_005,2025-09-21 20:59:43,failed_login,0.0,Kavajë,Tablet_Android,145.19.169.242,0,normal
a4ae4349,User_002,2025-09-21 21:07:48,view_balance,0.0,Shkodër,Tablet_iPad,160.150.79.187,0,normal
eb075884,User_010,2025-09-22 02:20:25,failed_login,0.0,Pogradec,Mobile_Android,43.217.126.190,0,normal
ea1adb41,User_004,2025-09-22 21:55:54,failed_login,0.0,Lezhë,Desktop_Mac,70.198.118.46,0,normal
35e21af3,User_002,2025-09-23 01:10:49,login,0.0,Shkodër,Tablet_iPad,218.80.117.88,0,normal
346ba6e2,User_018,2025-09-23 20:35:11,payment,353.53,Berat,Desktop_Windows,102.134.40.84,0,normal
8c2b5663,User_002,2025-09-24 21:44:46,failed_login,0.0,Shkodër,Tablet_iPad,9.190.175.106,0,normal
4dfe7189,User_011,2025-09-25 09:07:23,payment,42.35,Vlorë,Desktop_Mac,16.76.251.214,0,normal
55b7536d,User_013,2025-09-25 15:32:44,view_balance,0.0,Kavajë,Tablet_Android,137.227.180.3,0,normal
86757234,User_005,2025-09-25 16:54:12,view_balance,0.0,Kavajë,Tablet_Android,123.98.150.36,0,normal
f7a8d1a4,User_016,2025-09-26 21:53:56,transfer,4722.57,Elbasan,Mobile_Android,41.177.12.189,1,fraud
75612366,User_003,2025-09-26 23:46:24,view_balance,0.0,Sarandë,Mobile_iOS,171.27.247.129,0,normal
1415891f,User_010,2025-09-28 14:54:38,view_balance,0.0,Pogradec,Mobile_Android,75.232.54.16,0,normal
2702e446,User_007,2025-09-28 22:28:28,transfer,296.22,Sarandë,Mobile_iOS,208.222.5.31,0,normal
c98a4d81,User_009,2025-09-29 03:34:59,failed_login,0.0,Korçë,Tablet_iPad,13.170.171.50,0,normal
e8c636c9,User_002,2025-09-30 10:42:52,failed_login,0.0,Shkodër,Tablet_iPad,218.4.151.184,0,normal
1045a3df,User_015,2025-10-01 05:34:50,logout,0.0,Berat,Desktop_Mac,118.85.35.138,0,normal
10c3f65a,User_019,2025-10-02 08:27:19,failed_login,0.0,Berat,Desktop_Windows,103.118.163.91,0,normal
60247c5e,User_004,2025-10-02 19:32:19,logout,0.0,Lezhë,Desktop_Mac,204.212.37.40,0,normal
d87b55f8,User_003,2025-10-04 03:41:36,view_balance,0.0,Sarandë,Mobile_iOS,62.22.177.116,0,normal
96c795ca,User_019,2025-10-04 04:17:27,transfer,329.45,Berat,Desktop_Windows,169.17.138.157,0,normal
dc05fbc8,User_011,2025-10-04 11:04:22,view_balance,0.0,Vlorë,Desktop_Mac,49.17.243.170,0,normal
5ddf240e,User_007,2025-10-04 19:25:03,change_password,0.0,Sarandë,Mobile_iOS,105.67.116.80,0,normal
1ffbb9a4,User_016,2025-10-04 23:25:32,logout,0.0,Elbasan,Mobile_Android,124.50.56.167,0,normal
d90196a9,User_016,2025-10-05 03:04:36,payment,95.35,Elbasan,Mobile_Android,129.166.97.204,0,normal
a22ac0df,User_005,2025-10-05 03:19:31,change_password,0.0,Kavajë,Tablet_Android,5.195.169.202,0,normal
500a0451,User_012,2025-10-05 07:36:46,transfer,7284.2,Berlin,Mobile_iOS,154.169.91.155,1,fraud
8d3b1283,User_004,2025-10-05 09:38:52,failed_login,0.0,Lezhë,Desktop_Mac,86.140.17.74,0,normal
3485f358,User_020,2025-10-06 12:04:30,login,0.0,Vlorë,Mobile_iOS,30.93.110.142,0,normal
bbbca864,User_011,2025-10-06 15:21:16,failed_login,0.0,Vlorë,Desktop_Mac,174.74.32.40,0,normal
803ec152,User_007,2025-10-06 17:42:18,payment,258.95,Sarandë,Mobile_iOS,116.16.74.139,0,normal
ffb61672,User_004,2025-10-06 22:05:23,login,0.0,Lezhë,Desktop_Mac,5.102.149.32,0,normal
79c88350,User_013,2025-10-08 06:08:53,view_balance,0.0,Kavajë,Tablet_Android,76.156.57.62,0,normal
0ec6481f,User_017,2025-10-08 08:20:19,change_password,0.0,Shkodër,Mobile_Android,81.212.15.199,0,normal
03aafd9d,User_017,2025-10-08 23:11:17,failed_login,0.0,Shkodër,Mobile_Android,26.204.205.243,0,normal
7c3eda24,User_005,2025-10-09 16:02:06,change_password,0.0,Kavajë,Tablet_Android,191.2.243.63,0,normal
c2c8cc17,User_017,2025-10-09 20:21:57,transfer,130.2,Shkodër,Mobile_Android,79.8.22.75,0,normal
f4a6cffd,User_005,2025-10-09 21:03:30,change_password,0.0,Kavajë,Tablet_Android,156.203.136.5,0,normal
ab115d33,User_010,2025-10-10 01:04:28,login,0.0,Pogradec,Mobile_Android,112.128.170.223,0,normal
